;Cosmopolitan;Continent;Species;Realm;ReferenceYear;Reference
1083;0;Asia;Eurema blanda;Oriental;2020;Payra, A. (2020). A note on the defence by Eurema blanda Boisduval (Lepidoptera: Pieridae) pupae in response to oviposition behaviour of the chalcid wasp Brachymeria sp.(Hymenoptera: Chalcididae). Revista Chilena de Entomologia, 46(3)
1084;0;Asia;Parnara guttatus;Oriental;2024;Inayoshi, Y. (2024). A Check List of Butterflies in Indo-China - Chiefly from Thailand, Laos and Vietnam. Available at: https://yutaka.it-n.jp/index.html
1085;0;Asia;Glyphodes onychinalis;Oriental;2008;Solis, M. (2008). New sightings of Glyphodes onychinalis (Guenee)(Pyraloidea: Crambidae: Spilomelinae), a recent arrival to the United States with a description of the larva reared on oleander (Nerium sp.) in California. News of the Lepidopterists Society. 50(3/4): 79-80
1086;0;Asia;Cryptophlebia ombrodelta;Oriental;1975;Sinclair, E. (1975). A life system study of Cryptophlebia ombrodelta (Lower)(Lepidoptera: Tortricidae) in southeast Queensland. Doctoral Dissertation, University of Queensland
1087;0;Asia;Eublemma anachoresis;Oriental;1946;Swezey, O. (1946). Lepidoptera, Geometridae, Arctiidae, Agrotidae, and Pyralidae of Guam. In: Insects of Guam II. Bernice P. Bishop Museum Bulletin. 189: 163-185
1088;0;Asia;Elophila responsalis;Oriental;2020;Whitaker, T., Sutton, S. and Barlow, H. (2020). Pyralids of Borneo - An Illustrated Guide (5th Edition). Southdene Sdn Bhd. Available Online at: http://www.pyralidsofborneo.org/index.php?index#
1089;0;Asia;Pygospila tyres;Oriental;2022;Kalawate, A., Shabnam, A. and Dinesh, K. (2022). First Indian DNA barcode record for the moth species Pygospila tyres (Cramer, 1780) (Lepidoptera: Crambidae: Spilomelinae) distributed in Asia and Australia. Journal of Threatened Taxa. 14(2): 20637–20642
1090;0;Asia;Crocidolomia pavonana;Oriental;1946;Swezey, O. (1946). Lepidoptera, Geometridae, Arctiidae, Agrotidae, and Pyralidae of Guam. In: Insects of Guam II. Bernice P. Bishop Museum Bulletin. 189: 163-185
1091;0;Asia;Macaldenia palumba;Oriental;2013;Kirti, J. and Singh, H. (2013). An inventory of subfamily Catocalinae (Noctuidae: Lepidoptera) from North-East India. Journal of Applied Biosciences. 39(1): 1-22
1092;0;Asia;Sameodes cancellalis;Oriental;2018;Poltavsky, A., Kravchenko, V., Traore, M., Traore, S., Gergely, P., Witt, T., ... and Muller, G. (2018). The Pyraloidea (Lepidoptera) fauna of the woody savannah belt in Mali, West Africa. Zootaxa. 4457(1): 39–69
1093;0;Asia;Omphisa anastomosalis;Oriental;1958;Zimmerman, E. (1958). Insects of Hawaii. Volume 8, Lepidoptera: Pyraloidea. Hawaii: University of Hawaii Press.
1094;0;Asia;Penicillaria jocosatrix;Oriental;2010;Sivasankaran, K., Madani, J., Ignacimuthu, S. and Paulraj, M. G. (2010). A survey of Euteliinae (Lepidoptera: Noctuidae) of Nilgiris, Tamil Nadu, India. Entomon. 35(3): 175-182
1095;0;Asia;Pachliopta aristolochiae;Oriental;2016;Moonen, J. (2016). Notes on Pachliopta species in South East Asia (Lepidoptera: Papilionidae). Entomologische berichten. 76(1): 15-20
1096;0;Asia;Catopsilia pyranthe;Oriental;2000;Braby, M. (2000). Butterflies of Australia: their identification, biology and distribution. CSIRO publishing. Collingwood, Australia.
1097;0;Asia;Hasora badra;Oriental;2023;Husain, A. and Hasan, W. (2023). Skipper butterflies (Hesperiidae: Lepidoptera) common to Sulawesi (Indonesia) and India, with their host plants. International Journal of Agricultural and Applied Sciences. 4(2): 113-119
1098;0;Asia;Earias cupreoviridis;Oriental;2014;Kravchenko, V., Muller, G., Allan, S., and Yefremova, Z. (2014). Seven invasive owlet moths (Lepidoptera: Noctuidae) in Israel and their potential parasitoids (Hymenoptera: Chalcidoidea). Phytoparasitica. 42: 333-339
1099;0;Asia;Earias cupreoviridis;Oriental;2024;de Prins J. and de Prins W. (2024). Afromoths, online database of Afrotropical moth species (Lepidoptera). Available at: http://www.afromoths.net
1100;0;Asia;Hypena commixtalis;Oriental;2024;de Prins J. and de Prins W. (2024). Afromoths, online database of Afrotropical moth species (Lepidoptera). Available at: http://www.afromoths.net
1101;0;Asia;Oxyplax pallivitta;Oriental;2024;CAB International (CABI) (2024). CABI Invasive Species Compendium. Available at: https://www.cabidigitallibrary.org/product/QI
1102;0;Asia;Doloessa viridis;Oriental;2002;Lim, G. (2002). Observations of Prasinoxena monospila and Doloessa viridis (Lepidoptera: Pyralidae) on the bark of Khaya ivorensis in Malaysia. Journal of Tropical Forest Science. 14(1): 158-161
1103;0;Asia;Chlumetia brevisigna;Oriental;1993;Yoshimatsu, S., Miyara, A., Arakaki, N. and Kawasaki, K. (1993). Occurrence of Chlumetia brevisigna HOLLOWAY (Lepidoptera: Noctuidae) on Mango in Japan. Applied entomology and zoology. 28(3): 401-403
1104;0;Asia;Chilo sacchariphagus;Oriental;2006;Goebel, R. (2006). The effect of temperature on development and reproduction of the sugarcane stalk borer, Chilo sacchariphagus (Bojer 1856)(Lepidoptera: Crambidae). African Entomology. 14(1): 103-111
1105;0;Asia;Vanessa cardui;Oriental;2020;Walker, A. and Coetzer, A. (2020). Vanessa cardui. The IUCN Red List of Threatened Species 2020: e.T174379A161326679.
1106;0;Asia;Amyna natalis;Oriental;2009;Holloway, J. (2009) Moths of Borneo 13. Family Noctuidae, subfamilies Pantheinae (part), Bagisarinae, Acontiinae, Aediinae, Eustrotiinae, Bryophilinae, Araeopteroinae, Aventiinae, Eublemminae and further miscellaneous genera. Malayan Nature Journal. 62 (1) : 1-240
1107;0;Asia;Erionota thrax;Oriental;2015;Cock, M. (2015). A critical review of the literature on the pest Erionota spp.(Lepidoptera, Hesperiidae): taxonomy, distribution, food plants, early stages, natural enemies and biological control. CABI Reviews. 10(007): 1-30
1108;0;Asia;Rhynchopalpus brunella;Oriental;2019;Joshi, R., Singh, N. and Laszlo, G. (2019). An updated checklist of subfamily Nolinae (Lepidoptera, Nolidae) from India. Records of the Zoological Survey of India. 119(3): 263-281
1109;0;Asia;Chrysodeixis eriosoma;Oriental;2024;de Prins J. and de Prins W. (2024). Afromoths, online database of Afrotropical moth species (Lepidoptera). Available at: http://www.afromoths.net
1110;0;Asia;Chrysodeixis eriosoma;Oriental;1979;Roberts, L. (1979). Biology of Chrysodeixis eriosoma (Lepidoptera: Noctuidae) in New Zealand. New Zealand Entomologist. 7(1): 52-58
1111;0;Asia;Parapoynx crisonalis;Oriental;2017;Chen, Q., Li, N., Wang, X., Ma, L., Huang, J. and Huang, G. (2017). Age-stage, two-sex life table of Parapoynx crisonalis (Lepidoptera: Pyralidae) at different temperatures. PloS one. 12(3): e0173380
1112;0;Asia;Parapoynx diminutalis;Oriental;1989;Buckingham, G. and Bennett, C. (1989). Laboratory host range of Parapoynx diminutalis (Lepidoptera: Pyralidae), an Asian aquatic moth adventive in Florida and Panama on Hydrilla verticillata (Hydrocharitaceae). Environmental Entomology. 18(3): 526-530
1113;0;Asia;Parapoynx polydectalis;Oriental;2019;Purcell, M., Harms, N., Grodowitz, M., Zhang, J., Ding, J., Wheeler, G., ... and de Chenon, R. (2019). Exploration for candidate biological control agents of the submerged aquatic weed Hydrilla verticillata, in Asia and Australia 1996–2013. BioControl. 64: 233-247
1114;0;Asia;Neomusotima conspurcatalis;Oriental;2004;Solis, M., Yen, S. and Goolsby, J. (2004). Species of Lygomusotima new genus and Neomusotima Yoshiyasu (Lepidoptera: Crambidae) from Australia and southeastern Asia feeding on Lygodium microphyllum (Schizaeaceae). Annals of the Entomological Society of America. 97(1): 64-76
1115;0;Asia;Elophila difflualis;Oriental;2010;Chen, F., Wu, C. and Xue, D. (2010). A review of the genus Elophila Hubner, 1822 in China (Lepidoptera: Crambidae: Acentropinae). Aquatic insects. 32(1): 35-60
1116;0;Asia;Zizina otis;Oriental;2008;Yago, M., Hirai, N., Kondo, M., Tanikawa, T., Ishii, M., Wang, M., ... and Ueshima, R. (2008). Molecular systematics and biogeography of the genus Zizina (Lepidoptera: Lycaenidae). Zootaxa. 1746(1): 15-38
1117;0;Asia;Edales pandava;Oriental;2009;Wu, L., Lees, D. and Hsu, Y. (2009). Tracing the origin of Chilades pandava (Lepidoptera, Lycaenidae) found at Kinmen Island using mitochondrial COI and COII Genes. BioFormosa. 44(2): 61-68
1118;0;Asia;Autosticha pelodes;Oriental;1978;Zimmerman, E. (1978). Insects of Hawaii. Vol. 9 Microlepidoptera. Part II. The University Press of Hawaii, Honolulu.
1119;0;Asia;Ophiusa disjungens;Oriental;2005;Holloway, J. (2005). The Moths of Borneo, Parts 15 & 16 Noctuidae: Catocalinae. Southdene Sdn Bhd. Available online at: https://www.mothsofborneo.com/part-15-16/index.htm
1120;0;Asia;Acraea terpsicore;Oriental;2014;Braby, M., Bertelsmeier, C., Sanderson, C. and Thistleton, B. (2014), Spatial distribution and range expansion of the Tawny Coster butterfly, Acraea terpsicore (Linnaeus, 1758) (Lepidoptera: Nymphalidae), in South-East Asia and Australia. Insect Conservation Diversity. 7: 132-143
1121;0;Asia;Antigastra catalaunalis;Oriental;2020;Sarazu-Pillado, R., Gonzalez-Hernandez, H., Cortez-Mondaca, E., Valdez-Carrazco, J., Almela, J. and Lomeli-Flores, R. (2020). Primer Reporte del Gusano Telarañero en Ajonjoli en el Norte de Sinaloa, Mexico. Southwestern Entomologist. 45(2): 575-578
1122;0;Asia;Thyas coronata;Oriental;2008;Kawazu, K., Otuka, A., Adati, T., Tonogouchi, H. and Yase, J. (2008). Lepidoptera captured on the East China Sea in 2005 and predicted migration sources. Entomological science, 11(3): 315-322
1123;0;Asia;Spulerina isonoma;Oriental;2023;Poorani, J. and Thanigairaj, R. (2023). Incidence of mango stem miner Spulerina isonoma (Meyrick) and first record of its parasitoid. Indian Journal of Entomology 85(2): 448-450
1124;0;Asia;Achroia grisella;Oriental;1996;Clarke, J. (1986): Pyralidae and Microlepidoptera of the Marquesas Archipelago. Smithsonian Contributions to Zoology. 416: 1-485
1125;0;Asia;Anomis privata;Oriental;1996;Kononenko, V., Ahn, S. and Ronkay, L. (1998). Illustrated catalogue of Noctuidae in Korea (Lepidoptera). Insect of Korea. Series 3. Korea Research Institute of Bioscience and Biotechnology : Center for Insect Systematics
1126;0;Asia;Acontia crocata;Oriental;1982;Guenee, A. (1852). Noctuelites II. in Boisduval and Guenee: Histoire naturelle des insectes
1127;0;Asia;Eudocima tyrannus;Oriental;2019;Singh, N., Ahmad, J., Kaustubh, K. and Joshi, R. (2019). New distributional records of Eudocima Billberg, 1820 (Lepidoptera: Erebidae: Calpinae) from Gangetic Plains (India). Records of the Zoological Survey of India. 119(3): 238-245
1128;0;Asia;Aphnaeus schistacea;Oriental;1911;Moore, F. and Swinhoe, C. (1911). Lepidoptera Indica - Volume IX - Rhopalocera. Lovell Reeve and Co. Limited. United Kingdom, London.
1129;0;Asia;Danaus genutia;Oriental;2010;Atluri, J., Rayalu, M. and Deepika, D. (2010). Life History and Larval Performance of the Common Tiger Butterfly, Danaus genuita Cramer (Lepidoptera
1130;0;Asia;Euproctis fraterna;Oriental;2016;Nizamani, I., Rustamani, M., Khaskheli, M., Bukero, A., Khatri, I. and Nizaman, S. (2016).  Screening Of Jujube Varieties Against Euproctis Fraterna Moore. Science International-Lahore. 28(1): 447-453
1131;0;Asia;Junonia atlites;Oriental;2018;Mehra, D., Kirti, J. and Sidhu, A. (2018). A taxonomic study of six species of the genus Junonia Hubner,[1819](Insecta: Lepidoptera: Nymphalidae) from the northwestern Himalayan region in India. Journal of threatened taxa. 10(7): 11934-11947
1132;0;Asia;Pectinophora gossypiella;Oriental;2023;Matheson, P., Parvizi, E., Fabrick, J., Siddiqui, H., Tabashnik, B., Walsh, T. and McGaughran, A. (2023). Genome-wide analysis reveals distinct global populations of pink bollworm (Pectinophora gossypiella). Scientific Reports. 13(1): 11762
1133;0;Asia;Earias cupreoviridis;Oriental;1965;Gentry, J. (1965). Crop insects of northeast Africa-southwest Asia (No. 273). Agricultural Research Service, US Department of Agriculture.
1134;0;Asia;Opisina arenosella;Oriental;2023;Lu, H., Lyu, B., Tang, J., Wu, Q., Wyckhuys, K., Le, K., ... and Zhang, Q. (2023). Ecology, invasion history and biodiversity-driven management of the coconut black-headed caterpillar Opisina arenosella in Asia. Frontiers in Plant Science. 14: 1116221
1135;0;Asia;Arenipses sabella;Oriental;2008;Aldryhim, Y. (2008). Greater Date Moth, Arenipses sabella Hmps. (Lepidoptera: Pyralidae). In: Capinera, J.L. (eds) Encyclopedia of Entomology. Springer, Dordrecht. pp 1716–1717
1136;0;Asia;Garella musculana;Oriental;2018;Yildiz, Y., Yildirim, I., Bostanci, C. and Aydogan, O. (2018). Erschoviella musculana Erschoff 1874, a new record and a new walnut pest in Turkey. Journal of Bartin Faculty of Forestry. 20(2): 296-302
1137;0;Asia;Tyta luctuosa;Oriental;1988;Rosenthal, S., Clement, S., Hostettler, N. and Mimmocchi, T. (1988). Biology of Tyta luctuosa [Lep.: Noctuidae] and its potential value as a biological control agent for the weed Convolvulus arvensis. Entomophaga. 33: 185-192
1138;0;Asia;Spodoptera litura;Oriental;2019;Jung, J., Byeon, D., Jung, S. and Lee, W. (2019). Effect of climate change on the potential distribution of the common cutworm (Spodoptera litura) in South Korea. Entomological Research. 49(12): 519-528
1139;0;Asia;Batrachedra amydraula;Oriental;1978;Carpenter, J., McMillen, J., Wengert, E. and Elmer, H. (1978). Pests and diseases of the date palms. Agriculture Handbook. 524:1-40
1140;0;Asia;Aproaerema polychromella;Oriental;2023;Karsholt, O., Baldizzone, G. and Gomboc, S. (2023). Overview of the Gelechiidae Moths (Lepidoptera) of Krk Island, Croatia: Diversity, Distribution and Ecological Insights. GORTANIA Botanica, Zoologia. 45: 95-124
1141;0;Asia;Spoladea recurvalis;Oriental;2010;Lopez-Vaamonde, C., Agassiz, D., Augustin, S., De Prins, J., De Prins, W., Gomboc, S., ... and Lees, D. (2010). Lepidoptera. Chapter 11. BioRisk 4: 603-668
1142;0;Asia;Autographa gamma;Oriental;2014;Sullivan, M. and T. Molet. (2007). CPHST Pest Datasheet for Autographa gamma. USDA-APHIS-PPQ-CPHST. Revised January 2014.
1143;0;Asia;Appias lyncida;Oriental;2015;Varshney, R. and Smetacek, P. (Eds.). (2015). A synoptic catalogue of the butterflies of India. Butterfly Research Centre
1144;0;Asia;Conopomorpha litchiella;Oriental;2024;de Prins J. and de Prins W. (2024). Global Taxonomic Database of Gracillariidae (Lepidoptera). Avaliable at: http://www.gracillariidae.net
1145;0;Asia;Conopomorpha sinensis;Oriental;1986;Bradley, J. (1986). Identity of the South-East Asian cocoa moth, Conopomorpha cramerella (Snellen)(Lepidoptera: Gracillariidae), with descriptions of three allied new species. Bulletin of Entomological Research. 76(1): 41-51
1146;0;Asia;Leptosia nina;Oriental;2024;Inayoshi, Y. (2024). A Check List of Butterflies in Indo-China - Chiefly from Thailand, Laos and Vietnam. Available at: https://yutaka.it-n.jp/index.html
1147;0;Asia;Amyna natalis;Oriental;1958;Zimmerman, E. (1958). Insects of Hawaii. Volume 7, Macrolepidoptera. Hawaii: University of Hawaii Press.
1148;0;Asia;Ategumia adipalis;Oriental;2021;Chettri, P. and Yonle, R. (2021). Partial checklist of moths (Lepidoptera) of Darjeeling hills, West Bengal, India. International Journal of Entomology Research. 6(3): 89-99
1149;0;Asia;Bactra venosana;Oriental;2015;Sohn, J., Park, K. and Cho, S. (2015). Seven species of Olethreutinae (Lepidoptera: Tortricidae) new to Korea. Journal of Asia-Pacific Biodiversity. 8(2): 133-138
1150;0;Asia;Blastobasis inana;Oriental;1978;Zimmerman, E. (1978). Insects of Hawaii. Vol. 9 Microlepidoptera. Part II. The University Press of Hawaii, Honolulu.
1151;0;Asia;Ethmia nigroapicella;Oriental;2000;Kurr, A. and Szasorv, C. (2000). Survey Of The Taiwanese Ethmiinae (Leprdoprera, Oecophoridae) With Descriptions Of Three New Species. Acta Zoologica Academiae Scientiaruh Hungaricae. 46(1):  53-78
1152;0;Asia;Spodoptera mauritia;Oriental;1956;Fletcher, D. (1956). Spodoptera mauritia (Boisduval) and S. triturata (Walker), two distinct species. Bulletin of Entomological Research. 47(2): 215-217
1153;0;Asia;Diplopseustis perieresalis;Oriental;2006;Speidel, W., Nieukerken, E., Honey, M. and Koster, S. (2006). The exotic pyraloid moth Diplopseustis perieresalis (Walker) expanding in the West Palaearctic Region (Crambidae: Spilomelinae). Nota lepiderologica. 29(3): 185–192
1154;0;Asia;Agassiziella angulipennis;Oriental;2020;Roy, D., Alderman, D., Anastasiu, P., Arianoutsou, M., Augustin, S., Bacher, S., ... and Reyserhove, L., (2020). DAISIE - Delivering Alien Invasive Species Inventories for Europe. Available at: http://www.europe-aliens.org/
